ID_file;id_tipo_de_file;id_departamento;id_mercado;ID_Vendedor;Vendedor;ID_cliente;Cliente;id_grupo;grupo_cliente;Pasajero;cantidad_de_paxs;fecha_alta;fecha_salida;fecha_regreso;ID_destino;De_nombre;ID_producto;Pro_nombre;tarifa_total_ml;venta_total_ml;iva_total_ml;facturado_ml;iva_facturado_ml;pendiente_fc_ml;costo_total_ml;renta_ml;cobrado_ml;a_cobrar_ml;ID_zona
9738;PK;INT;GEN;BA;BEL;7488;KAM;EMP;EMPRESA;BAR;3;11/8/2025 22:06;4/1/2026 00:00;13/1/2026 00:00;DOM;REPUBLICA DOMINICANA;TER;TER   .TERRESTRES;0;0;0;0;0;0;0;0;0;0;
9739;PK;INT;GEN;BA;BEL;7488;KAM;EMP;EMPRESA;RIP;3;11/8/2025 22:12;4/1/2026 00:00;13/1/2026 00:00;DOM;REPUBLICA DOMINICANA;TER;TER   .TERRESTRES;0;0;0;0;0;0;0;0;0;0;
9740;PK;INT;GEN;BA;BEL;7488;KAM;EMP;EMPRESA;SCH;3;11/8/2025 22:15;4/1/2026 00:00;13/1/2026 00:00;DOM;REPUBLICA DOMINICANA;TER;TER   .TERRESTRES;0;0;0;0;0;0;0;0;0;0;
9741;PK;INT;GEN;BA;BEL;7488;KAM;EMP;EMPRESA;SCH;3;11/8/2025 22:18;4/1/2026 00:00;13/1/2026 00:00;DOM;REPUBLICA DOMINICANA;TER;TER   .TERRESTRES;0;0;0;0;0;0;0;0;0;0;
9742;PK;TER;GEN;LC;LUC;1937;GUZ;PAR;PARTICULARES;GUZ;3;12/8/2025 10:33;28/1/2026 00:00;31/1/2026 00:00;MEX;MEXICO;TER;TER   .TERRESTRES;370452,5;370452,5;77795,03;0;0;448247,53;211653,75;158798,75;0;448247,53;CAR
9743;PN;AER;;BB;BET;1378;CAB;PAR;PARTICULARES;BAR;1;12/8/2025 10:41;6/9/2025 00:00;15/9/2025 00:00;MDZ;MENDOZA;AER;AER   .AEREOS;225004,8;205339,38;19660,61;205339,38;19660,61;0;186611;18728,38;224999,99;0;ARG
9744;PN;TER;;DZ;DAI;344;MAR;PAR;PARTICULARES;MAR;2;12/8/2025 10:58;13/2/2026 00:00;17/2/2026 00:00;EEUU;ESTADOS UNIDOS;TER;TER   .TERRESTRES;2345114,4;2345114,4;71235,6;2345114,4;71235,6;0;2005864,2;339250,2;2488763,75;-72413,75;USA
9745;PK;TER;GEN;CM;CHI;2016;Fio;PAR;PARTICULARES;Fio;2;12/8/2025 11:06;6/10/2025 00:00;14/10/2025 00:00;BRA;BRASIL;TER;TER   .TERRESTRES;2806917,4;2800560,35;89917,1;2800560,35;89917,1;0;2372370,7;428189,65;2689050,45;201427;BRA
9746;PN;AER;;DZ;DAI;2013;BIA;PAR;PARTICULARES;BIA;2;12/8/2025 11:09;9/4/2026 00:00;20/4/2026 00:00;PUJ;PUNTA CANA;AER;AER   .AEREOS;0;2269500;0;2269500;0;0;2122089,3;147410,7;2269500;0;CAR
9747;PK;TER;;BB;BET;1996;ANT;PAR;PARTICULARES;ANT;2;12/8/2025 12:15;8/10/2025 00:00;11/10/2025 00:00;POL;;TER;TER   .TERRESTRES;516493,45;516506,9;34943,1;516506,9;34943,1;0;350130,4;166376,5;426936,25;124513,75;
9748;PN;TER;;BB;BET;2014;PAG;PAR;PARTICULARES;PAG;2;12/8/2025 12:31;27/1/2026 00:00;6/2/2026 00:00;EEUU;ESTADOS UNIDOS;AER;AER   .AEREOS;0;3078500;0;3078500;0;0;2943465,2;135034,8;3137250;-58750;USA
9749;PN;TER;;BB;BET;2014;PAG;PAR;PARTICULARES;PAG;2;12/8/2025 12:39;27/1/2026 00:00;6/2/2026 00:00;EEUU;ESTADOS UNIDOS;TER;TER   .TERRESTRES;2312660,9;2312660,9;45339,1;2312660,9;45339,1;0;2096746,7;215914,2;2469000;-111000;USA
9750;PK;TER;;BB;BET;2014;PAG;PAR;PARTICULARES;PAG;2;12/8/2025 12:45;31/1/2026 00:00;5/2/2026 00:00;EEUU;ESTADOS UNIDOS;TER;TER   .TERRESTRES;1846536,7;1846536,7;52963,3;1846536,7;52963,3;0;1594335,5;252201,2;1993750;-94250;USA
9751;PK;TER;;BB;BET;2015;GAZ;PAR;PARTICULARES;GAZ;2;12/8/2025 15:36;27/1/2026 00:00;5/2/2026 00:00;EEUU;ESTADOS UNIDOS;TER;TER   .TERRESTRES;3930386,85;3930386,85;74617,96;0;0;4005004,81;3575063,25;355323,6;0;4005004,81;USA
9752;PN;TER;;LC;LUC;1820;DI ;PAR;PARTICULARES;CLA;3;13/8/2025 12:09;21/9/2025 00:00;20/9/2026 00:00;EEUU;ESTADOS UNIDOS;TER;TER   .TERRESTRES;668952,35;668965,87;43262,65;668952,37;43262,65;13,5;475089,75;193876,1;712215,02;13,5;USA
9753;PN;AER;;OG;ORI;2017;SAR;PAR;PARTICULARES;SAR;1;13/8/2025 13:07;21/1/2026 00:00;2/3/2026 00:00;MAD;MADRID;AER;AER   .AEREOS;0;2096000;0;2096000;0;0;1942468;153532;2200000;-104000;LGBEMI
9754;PN;AER;;CM;CHI;2016;Fio;PAR;PARTICULARES;Fio;2;13/8/2025 14:03;6/10/2025 00:00;14/10/2025 00:00;BRA;BRASIL;AER;AER   .AEREOS;0;1430100;0;1430100;0;0;1287206;62094;1591700;-161600;BRA
9755;PN;TER;NAC;BB;BET;7477;BAR;PAR;PARTICULARES;BAR;1;13/8/2025 14:21;7/9/2025 00:00;12/9/2025 00:00;EEUU;ESTADOS UNIDOS;AER;AER   .AEREOS;0;779379,3;0;779379,3;0;0;1558771,7;-779392,4;771590;7789,3;USA
9756;PK;INT;;SL;SOL;1677;Wig;PAR;PARTICULARES;ABR;2;14/8/2025 00:00;8/11/2025 00:00;14/11/2025 00:00;EEUU;ESTADOS UNIDOS;TER;TER   .TERRESTRES;1684070,5;1684070,5;76582,6;1684070,5;76582,6;0;1319418,9;364651,6;1471690,95;288962,15;USA
9757;PN;AER;;DZ;DAI;2018;AIM;PAR;PARTICULARES;AIM;6;14/8/2025 11:46;4/2/2026 00:00;12/2/2026 00:00;USHIN;USHUAIA;AER;AER   .AEREOS;2341495,76;2341495,76;79429,24;2341495,76;79429,24;0;2172126,37;169369,39;2420925;0;ARGIN
9758;PK;INT;;PT;PAO;1945;NEU;EMP;EMPRESA;QUI;1;14/8/2025 12:33;15/8/2025 00:00;16/8/2025 00:00;BRA;BRASIL;TER;TER   .TERRESTRES;180282,2;183832,2;5737,8;183832,2;5737,8;0;152929,4;27352,8;193195;-3625;BRA
9759;PN;TER;;BB;BET;1999;MAR;PAR;PARTICULARES;MAR;5;14/8/2025 13:22;22/8/2025 00:00;21/8/2026 00:00;EEUU;ESTADOS UNIDOS;TER;TER   .TERRESTRES;572426,5;572426,52;37569,32;572426,52;37569,32;0;393591,25;178835,25;609995,84;0;USA
9760;PK;INT;GEN;BB;BET;1999;MAR;PAR;PARTICULARES;MAR;9;14/8/2025 13:42;3/9/2025 00:00;3/9/2025 00:00;DOM;REPUBLICA DOMINICANA;TER;TER   .TERRESTRES;210831,4;210831,4;18418,6;210831,4;18418,6;0;123140;87691,4;233625;-4375;
9761;PN;AER;;BA;BEL;496;CHO;PAR;PARTICULARES;CHO;2;14/8/2025 13:50;27/3/2026 00:00;4/4/2026 00:00;PUJ;PUNTA CANA;AER;AER   .AEREOS;0;24235000;0;24235000;0;0;22585622,5;1649377,5;25437500;-1202500;CAR
9762;PN;AER;;DZ;DAI;2019;AGU;PAR;PARTICULARES;CHI;4;15/8/2025 09:55;4/2/2026 00:00;12/2/2026 00:00;USH;USHUAIA;AER;AER   .AEREOS;1999984,8;1934185,3;65814,7;1934185,3;65814,7;0;1796329,72;137855,58;2000000;0;ARG
9763;PN;TER;;DZ;DAI;2020;AMI;PAR;PARTICULARES;AMI;2;15/8/2025 10:04;3/1/2026 00:00;13/1/2026 00:00;ARU;ARUBA;AER;AER   .AEREOS;0;2882000;0;2882000;0;0;2511532;370468;2882000;0;CAR
9764;PN;TER;;BB;BET;2007;PIS;PAR;PARTICULARES;PIS;1;15/8/2025 11:35;10/10/2025 00:00;12/10/2025 00:00;EEUU;ESTADOS UNIDOS;TER;TER   .TERRESTRES;287531,2;287531,2;11682,4;287531,2;11682,4;0;237823,2;49708;305800;-6586,4;USA
9765;PN;AER;;DZ;DAI;951;LEM;PAR;PARTICULARES;LEM;1;15/8/2025 11:42;5/11/2026 00:00;16/11/2026 00:00;ESP;ESPANA;AER;AER   .AEREOS;0;1663700;0;1663700;0;0;1565057;98643;1663700;0;EUR
9766;PN;TER;;BB;BET;2022;FRA;EMP;EMPRESA;HER;3;15/8/2025 13:14;25/10/2025 00:00;8/11/2025 00:00;EX;EXOTICOS;AER;AER   .AEREOS;0;7368750;0;7368750;0;0;6984003;384747;7734375;-365625;SALGRU
9767;PN;TER;;DZ;DAI;951;LEM;PAR;PARTICULARES;LEM;1;15/8/2025 14:38;5/11/2025 00:00;17/11/2025 00:00;MAD;MADRID;TER;TER   .TERRESTRES;113122,17;113122,17;11877,83;0;0;125000;92000;21122,17;125000;0;LGBEMI
9768;PN;TER;;DZ;DAI;975;PAL;PAR;PARTICULARES;MAR;2;15/8/2025 15:36;15/9/2025 00:00;13/12/2025 00:00;ESP;ESPANA;AER;AER   .AEREOS;0;6012900;0;6012900;0;0;5707015;305885;6311250;-298350;EUR
9769;PK;INT;;BA;BEL;2024;MAM;PAR;PARTICULARES;MAM;2;16/8/2025 13:51;28/8/2025 00:00;1/9/2025 00:00;BRA;BRASIL;TER;TER   .TERRESTRES;205656,9;205656,9;6563,1;205656,9;6563,1;0;174387,2;31269,7;212220;0;BRA
9770;PK;INT;;BA;BEL;2024;MAM;PAR;PARTICULARES;FRA;2;16/8/2025 14:03;28/8/2025 00:00;1/9/2025 00:00;BRA;BRASIL;TER;TER   .TERRESTRES;206744,2;206744,2;6798,9;206744,2;6798,9;0;174387,2;32357;213543,1;0;BRA
9771;PN;TER;;DZ;DAI;975;PAL;PAR;PARTICULARES;PAL;2;18/8/2025 10:26;15/9/2025 00:00;13/12/2025 00:00;BCN;BARCELONA;TER;TER   .TERRESTRES;0;0;0;0;0;0;0;0;0;0;EUR
9772;PN;TER;;BB;BET;1999;MAR;PAR;PARTICULARES;MAR;3;18/8/2025 10:32;22/8/2025 00:00;31/8/2025 00:00;EEUU;ESTADOS UNIDOS;TER;TER   .TERRESTRES;484189,1;484202,2;29798,83;484202,2;29798,83;0;333755,5;150446,7;514001,03;0;USA
9773;PN;AER;;BA;BEL;2023;LUP;PAR;PARTICULARES;MAR;4;18/8/2025 15:15;9/1/2026 00:00;16/1/2026 00:00;BRC;BARILOCHE;AER;AER   .AEREOS;1616930,09;1616930,09;163069,91;1616930,09;163069,91;0;1524620,04;92310,05;1780000;0;ARG
9774;PK;TER;;BB;BET;2025;SCA;PAR;PARTICULARES;SCA;3;18/8/2025 16:42;3/11/2025 00:00;10/11/2025 00:00;ARB;;TER;TER   .TERRESTRES;3178422,5;3178422,5;121577,5;3178422,5;121577,5;0;2599492,5;578930;3300000;0;
9775;PN;INT;NAC;AD;ADM;1710;SUM;AGT;AGENCIAS;;0;18/8/2025 17:11;18/8/2025 00:00;;GRC;GRECIA;;      .SIN CARGAR;0;0;0;0;0;0;746411,8;-746411,8;0;0;EUR
9776;PN;TER;;PT;PAO;244;AGR;EMP;EMPRESA;SEB;1;19/8/2025 12:35;8/9/2025 00:00;15/9/2025 00:00;MIA;MIAMI;AER;AER   .AEREOS;0;1537000;0;1537000;0;0;1173155;363845;0;1537000;SALGRU
9777;PK;TER;;BB;BET;1581;BIA;PAR;PARTICULARES;BIA;4;19/8/2025 15:00;21/9/2025 00:00;27/9/2025 00:00;EEUU;ESTADOS UNIDOS;TER;TER   .TERRESTRES;623438,75;623438,75;22811,25;623438,75;22811,25;0;514800;108638,75;615700;30550;USA
9778;PN;TER;;BA;BEL;1890;CAP;PAR;PARTICULARES;CAP;5;19/8/2025 15:43;23/1/2026 00:00;26/1/2026 00:00;EEUU;ESTADOS UNIDOS;TER;TER   .TERRESTRES;4745717,2;4745717,2;84492,8;4745717,2;84492,8;0;4343386,25;402330,95;4695570;134640;USA
9779;PN;TER;NAC;AD;ADM;1710;SUM;AGT;AGENCIAS;;0;19/8/2025 15:46;20/6/2025 00:00;;MEX;MEXICO;HOTEL;HOTEL .HOTELES;0;0;0;0;0;0;10059015,4;-10059015,4;0;0;CAR
9780;PN;AER;;BA;BEL;2026;VIL;PAR;PARTICULARES;VIL;3;19/8/2025 16:40;13/1/2026 00:00;20/1/2026 00:00;FLN;FLORIANOPOLIS;AER;AER   .AEREOS;0;1742375;0;1742375;0;0;1630545;111830;1722650;19725;REG
9781;PK;AER;;DZ;DAI;1934;PER;PAR;PARTICULARES;PER;2;19/8/2025 16:48;2/4/2026 00:00;2/4/2026 00:00;ASI;ASIA;AER;AER   .AEREOS;1249740;1249740;0;1249740;0;0;1054874,15;194865,85;1249740;0;SALGRU
9782;PN;AER;;BA;BEL;7426;ANZ;PAR;PARTICULARES;ANZ;4;19/8/2025 17:16;4/7/2026 00:00;20/7/2026 00:00;MAD;MADRID;AER;AER   .AEREOS;0;8287172;0;8287172;0;0;7831550;455622;7967696;319476;LGBEMI
9783;PK;TER;;MY;MAY;2031;BOL;PAR;PARTICULARES;BOL;10;19/8/2025 18:12;29/1/2026 00:00;5/2/2026 00:00;MEX;MEXICO;TER;TER   .TERRESTRES;11185055,1;11185055,1;356045,42;0;0;11541100,52;9489600,7;1695454,4;0;11541100,52;CAR
9784;PK;TER;;LC;LUC;1937;GUZ;PAR;PARTICULARES;GUZ;3;20/8/2025 09:15;23/1/2026 00:00;25/1/2026 00:00;MEX;MEXICO;TER;TER   .TERRESTRES;170064,2;170064,2;6789,47;0;0;176853,67;137733,4;32330,8;0;176853,67;CAR
9785;PK;TER;;BA;BEL;7426;ANZ;PAR;PARTICULARES;ANZ;4;20/8/2025 10:00;5/7/2026 00:00;6/7/2026 00:00;ESP;ESPANA;TER;TER   .TERRESTRES;242860,9;242860,9;0;0;0;242860,9;242860,9;0;0;242860,9;EUR
9786;PN;TER;;PT;PAO;2027;Rey;PAR;PARTICULARES;Rey;2;20/8/2025 13:01;17/9/2025 00:00;19/11/2025 00:00;EEUU;ESTADOS UNIDOS;AER;AER   .AEREOS;0;2765070;0;2765070;0;0;2552093,46;212976,54;2873750;-108680;USA
9787;PN;AER;;BB;BET;2025;SCA;PAR;PARTICULARES;SCA;3;20/8/2025 14:09;3/11/2025 00:00;11/11/2025 00:00;ARU;ARUBA;AER;AER   .AEREOS;0;3258750;0;3258750;0;0;3000525;258225;3104700;154050;CAR
9788;PN;TER;;PT;PAO;2027;Rey;PAR;PARTICULARES;MIN;2;20/8/2025 14:23;17/9/2025 00:00;18/11/2025 00:00;EEUU;ESTADOS UNIDOS;AER;AER   .AEREOS;0;0;0;0;0;0;0;0;0;0;USA
9789;PN;TER;;LC;LUC;2028;SAN;PAR;PARTICULARES;SAN;1;20/8/2025 14:40;30/3/2026 00:00;7/4/2026 00:00;TUR;TURQUIA;CIRC;CIRC  .CIRCUITOS;1879185;1879185;45818,85;0;0;1925003,85;1661000;218185;1925000;3,85;SALGRU
9790;PN;TER;;IE;IVI;2029;LOM;PAR;PARTICULARES;LOM;1;20/8/2025 16:25;9/2/2026 00:00;16/2/2026 00:00;MEX;MEXICO;PKT;PKT   .PKT AERO TERRESTRE;3389993,75;5036093,75;94262,44;0;0;5130356,19;4506100;529993,75;3075850;2054506,19;CAR
9791;PN;TER;;PT;PAO;2030;Hir;PAR;PARTICULARES;;0;20/8/2025 17:11;27/2/2026 00:00;15/3/2026 00:00;ASI;ASIA;;      .SIN CARGAR;0;0;0;0;0;0;0;0;687500;-687500;SALGRU
9792;PK;TER;GEN;AL;ANA;2038;GUL;PAR;PARTICULARES;GUL;3;21/8/2025 11:24;17/1/2026 00:00;24/1/2026 00:00;ARU;ARUBA;TER;TER   .TERRESTRES;10557267,05;10557267,05;434757,75;0;0;10992024,8;8486992,05;2070275;2108510;8883514,8;CAR
9793;PN;AER;;PT;PAO;2033;CAB;PAR;PARTICULARES;CAB;2;21/8/2025 12:41;10/1/2026 00:00;20/1/2026 00:00;ARU;ARUBA;AER;AER   .AEREOS;0;1945400;0;1945400;0;0;1777698,3;167701,7;1886500;58900;CAR
9794;PK;TER;;DZ;DAI;83;tra;PAR;PARTICULARES;TRA;2;21/8/2025 13:03;28/10/2025 00:00;5/11/2025 00:00;BRA;BRASIL;TER;TER   .TERRESTRES;2534181,9;2534195,7;85825,7;0;0;2620021,4;2139288,1;394907,6;2954050;-334028,6;BRA
9795;PN;AER;;DZ;DAI;2043;SCI;PAR;PARTICULARES;SCI;1;21/8/2025 13:41;30/12/2025 00:00;8/1/2026 00:00;BRA;BRASIL;AER;AER   .AEREOS;0;715500;0;715500;0;0;682242,5;33257,5;742500;-27000;BRA
9796;PN;TER;;DZ;DAI;2045;BEL;PAR;PARTICULARES;BEL;3;21/8/2025 14:22;30/12/2025 00:00;7/1/2026 00:00;BRA;BRASIL;AER;AER   .AEREOS;0;2227080;0;2227080;0;0;2139409,5;87670,5;2227500;-420;BRA
9797;PN;AER;;MY;MAY;2031;BOL;PAR;PARTICULARES;BOL;10;21/8/2025 14:31;29/1/2026 00:00;5/2/2026 00:00;MEX;MEXICO;AER;AER   .AEREOS;0;16834500;0;16834500;0;0;15891101;943399;15383250;1451250;CAR
9798;PN;AER;;DZ;DAI;2046;LIE;PAR;PARTICULARES;LIE;1;21/8/2025 14:56;30/12/2025 00:00;7/1/2026 00:00;BRALUN;BRASIL;AER;AER   .AEREOS;0;715500;0;715500;0;0;682242,5;33257,5;725220;-9720;LUNMIL
9799;PN;AER;;AL;ANA;2038;GUL;PAR;PARTICULARES;GUL;3;21/8/2025 15:21;17/1/2026 00:00;27/1/2026 00:00;ARU;ARUBA;AER;AER   .AEREOS;0;3219750;0;3219750;0;0;3028353,75;191396,25;3263490;-43740;CAR
9800;PN;TER;;DZ;DAI;2047;CIA;PAR;PARTICULARES;CIA;1;21/8/2025 15:55;30/12/2025 00:00;7/1/2026 00:00;BRALUN;BRASIL;AER;AER   .AEREOS;0;735375;0;0;0;735375;720402,5;14972,5;725220;10155;LUNMIL
9801;PN;TER;;LC;LUC;823;BUZ;PAR;PARTICULARES;;0;21/8/2025 16:04;4/10/2025 00:00;5/10/2025 00:00;EUR;EUROPA;FER;FER   .FERRYS;0;0;0;0;0;0;0;0;-16450;16450;EUR
9802;PK;TER;;LC;LUC;823;BUZ;PAR;PARTICULARES;BUZ;3;21/8/2025 16:06;4/10/2025 00:00;5/10/2025 00:00;ITA;ITALIA;TER;TER   .TERRESTRES;459648,7;459648,7;19851,3;459648,7;19851,3;0;365146,1;94502,6;486500;-7000;EUR
9803;PK;TER;;PT;PAO;244;AGR;EMP;EMPRESA;Lib;1;21/8/2025 16:39;8/9/2025 00:00;15/9/2025 00:00;EEUU;ESTADOS UNIDOS;TER;TER   .TERRESTRES;1012412,52;1012412,52;32761,71;0;0;1045174,23;856404,36;156008,16;0;1045174,23;USA
9804;PN;AER;;MY;MAY;2054;LA ;EMP;EMPRESA;LEB;1;21/8/2025 17:38;12/9/2025 00:00;15/9/2025 00:00;CHFANS;CHILE;AER;AER   .AEREOS;0;666875;0;666875;0;0;608190;58685;642625;24250;EDM
9805;PN;AER;;BA;BEL;1315;MOD;PAR;PARTICULARES;MOD;2;21/8/2025 17:46;6/2/2026 00:00;14/2/2026 00:00;ARU;ARUBA;AER;AER   .AEREOS;0;1725746,25;0;0;0;1725746,25;1672415;53331,25;1425700;300046,25;CAR
9806;PN;AER;;MY;MAY;2056;IVO;PAR;PARTICULARES;BER;2;22/8/2025 09:39;15/12/2025 00:00;2/4/2026 00:00;EEUU;ESTADOS UNIDOS;AER;AER   .AEREOS;0;3300000;0;3300000;0;0;3110277,5;189722,5;3180000;120000;USA
9807;PK;TER;GEN;MC;MIC;2060;NOR;EMP;EMPRESA;Car;2;22/8/2025 09:51;6/11/2025 00:00;13/11/2025 00:00;JAM;JAMAICA;TER;TER   .TERRESTRES;3254892,5;3254906,05;140456,75;3175919;110081;109362,8;2599612,8;655293,25;3281040;114322,8;CAR
9808;PN;TER;;IE;IVI;2058;BLA;PAR;PARTICULARES;BLA;1;22/8/2025 10:24;9/2/2026 00:00;16/2/2026 00:00;MEX;MEXICO;PKT;PKT   .PKT AERO TERRESTRE;2264011,6;3915691,6;41316,79;0;0;3957008,39;3637545;278146,6;0;3957008,39;CAR
9809;PN;TER;;DZ;DAI;83;tra;PAR;PARTICULARES;TRA;2;22/8/2025 11:27;28/10/2025 00:00;5/11/2025 00:00;BRA;BRASIL;TER;TER   .TERRESTRES;301690,68;283019,7;19615,66;283019,7;19615,66;0;195482,09;87537,61;302609,73;25,63;BRA
9810;PN;AER;;MC;MIC;2060;NOR;EMP;EMPRESA;CAR;2;22/8/2025 11:47;6/11/2025 00:00;11/11/2025 00:00;JAM;JAMAICA;AER;AER   .AEREOS;0;2279000;0;2279000;0;0;2169899,5;109100,5;2275560;3440;CAR
9811;PK;INT;GEN;INT;A D;7488;KAM;EMP;EMPRESA;ANZ;1;22/8/2025 12:57;19/11/2025 00:00;23/11/2025 00:00;ITA;ITALIA;TER;TER   .TERRESTRES;0;0;0;0;0;0;0;0;0;0;EUR
9812;PK;TER;;BA;BEL;2026;VIL;PAR;PARTICULARES;VIL;3;22/8/2025 13:12;13/1/2026 00:00;20/1/2026 00:00;BRA;BRASIL;TER;TER   .TERRESTRES;1415855,25;1415855,25;41651,24;0;0;1457506,49;1217516;198339,25;0;1457506,49;BRA
9813;PN;AER;;BA;BEL;2061;MAR;PAR;PARTICULARES;MAR;2;22/8/2025 14:42;14/1/2026 00:00;28/1/2026 00:00;BRA;BRASIL;AER;AER   .AEREOS;0;1444250;0;1444250;0;0;1318640;125610;1466050;-21800;BRA
9814;PN;TER;;LC;LUC;1994;MAU;PAR;PARTICULARES;MAU;2;22/8/2025 15:31;19/10/2025 00:00;4/11/2025 00:00;ARG;ARGENTINA;TER;TER   .TERRESTRES;224434,39;224434,39;23565,61;0;0;248000;188000;36434,39;248000;0;ARG
9815;PK;TER;;MY;MAY;2031;BOL;PAR;PARTICULARES;BOL;10;22/8/2025 15:48;29/1/2026 00:00;5/2/2026 00:00;MEX;MEXICO;TER;TER   .TERRESTRES;239798,5;239798,5;11959,19;0;0;251757,69;182850;56948,5;0;251757,69;CAR
9816;PN;AER;;DZ;DAI;83;tra;PAR;PARTICULARES;TRA;2;22/8/2025 16:00;28/10/2025 00:00;5/11/2025 00:00;BRA;BRASIL;AER;AER   .AEREOS;0;2055000;0;2055000;0;0;1774150;280850;2017500;37500;BRA
9817;PN;AER;;PT;PAO;1336;FLO;PAR;PARTICULARES;FLO;1;22/8/2025 16:34;29/9/2025 00:00;7/10/2025 00:00;BOL;BOLIVIA;AER;AER   .AEREOS;0;1171200;0;1171200;0;0;931592;239608;1146575;24625;REG
9818;PN;AER;;BA;BEL;2063;MAR;PAR;PARTICULARES;MAR;3;22/8/2025 16:38;21/10/2025 00:00;28/10/2025 00:00;BRA;BRASIL;AER;AER   .AEREOS;0;1904300;0;1904300;0;0;1353012;551288;1869550;34750;BRA
9819;PK;INT;;BB;BET;2007;PIS;PAR;PARTICULARES;PIS;2;25/8/2025 09:18;12/10/2025 00:00;16/10/2025 00:00;EEUU;ESTADOS UNIDOS;TER;TER   .TERRESTRES;720018,75;720018,75;36217,5;720018,75;36217,5;0;547525;172493,75;764486,1;-8249,85;USA
9820;PN;AER;;PT;PAO;420;DI ;PAR;PARTICULARES;DI ;1;25/8/2025 10:52;31/5/2026 00:00;20/6/2026 00:00;MAD;MADRID;AER;AER   .AEREOS;0;7062350;0;7062350;0;0;6686189,1;376160,9;6830375;231975;LGBEMI
9821;PK;TER;;BA;BEL;496;CHO;PAR;PARTICULARES;CHO;2;25/8/2025 11:48;6/11/2025 00:00;7/11/2025 00:00;BRA;BRASIL;TER;TER   .TERRESTRES;529920,5;529920,5;19958,87;0;0;549879,37;434878,25;95042,25;795000;-245120,63;BRA
9822;PK;TER;GEN;MY;MAY;2065;LOO;AGT;AGENCIAS;MON;4;25/8/2025 12:30;27/9/2025 00:00;5/10/2025 00:00;DOM;REPUBLICA DOMINICANA;TER;TER   .TERRESTRES;0;0;0;0;0;0;0;0;0;0;
9823;PN;AER;;BB;BET;459;CES;PAR;PARTICULARES;CES;4;25/8/2025 12:52;10/2/2026 00:00;20/2/2026 00:00;ARU;ARUBA;AER;AER   .AEREOS;0;4352000;0;4352000;0;0;3982800,8;369199,2;4384000;-32000;CAR
9824;PK;TER;GEN;MY;MAY;2065;LOO;AGT;AGENCIAS;NAL;4;25/8/2025 14:03;15/9/2025 00:00;23/9/2025 00:00;DOM;REPUBLICA DOMINICANA;TER;TER   .TERRESTRES;0;0;0;0;0;0;0;0;0;0;
9825;PN;TER;;DZ;DAI;2066;CAS;PAR;PARTICULARES;IGN;9;25/8/2025 14:34;2/1/2026 00:00;9/1/2026 00:00;FLN;FLORIANOPOLIS;ASIST;ASIST .ASISTENCIA;1111324;1106523,2;76690,4;1106523,2;76690,4;0;764265,6;342244;1170150;13063,6;REG
9826;PN;AER;;DZ;DAI;2066;CAS;PAR;PARTICULARES;CAS;10;25/8/2025 14:45;2/1/2026 00:00;9/1/2026 00:00;FLN;FLORIANOPOLIS;AER;AER   .AEREOS;0;8980350;0;8980350;0;0;7719265;1261085;8816475;163875;REG
9827;PK;TER;;DZ;DAI;2066;CAS;PAR;PARTICULARES;CAS;10;25/8/2025 15:00;2/1/2026 00:00;9/1/2026 00:00;BRA;BRASIL;TER;TER   .TERRESTRES;23124125,25;23124152,25;751052,4;0;0;23875204,65;19682685,25;3441467;13450;23861754,65;BRA
9828;PK;TER;GEN;MY;MAY;2065;LOO;AGT;AGENCIAS;MON;4;25/8/2025 15:21;27/9/2025 00:00;5/10/2025 00:00;DOM;REPUBLICA DOMINICANA;TER;TER   .TERRESTRES;0;0;0;0;0;0;0;0;0;0;
9829;PN;AER;;MY;MAY;173;TER;AGT;AGENCIAS;BUF;1;25/8/2025 15:55;6/10/2025 00:00;31/10/2025 00:00;EX;EXOTICOS;AER;AER   .AEREOS;0;488905;0;488905;0;0;240297,5;248607,5;474785;14120;SALGRU
9830;PN;AER;;MY;MAY;173;TER;AGT;AGENCIAS;LEV;1;25/8/2025 16:51;6/10/2025 00:00;31/10/2025 00:00;EX;EXOTICOS;AER;AER   .AEREOS;0;488905;0;488905;0;0;240297,5;248607,5;474785;14120;SALGRU
9831;PN;AER;;MY;MAY;612;SAF;AGT;AGENCIAS;CAR;5;25/8/2025 17:21;27/2/2026 00:00;10/3/2026 00:00;CR;COSTA RICA;AER;AER   .AEREOS;0;3836822;0;3836822;0;0;3631322;205500;3836000;822;SUD
9832;PN;AER;;DZ;DAI;2067;BER;PAR;PARTICULARES;BER;2;26/8/2025 10:00;26/9/2025 00:00;7/10/2025 00:00;MAD;MADRID;AER;AER   .AEREOS;0;5296420;0;0;0;5296420;5296420;0;5137500;158920;LGBEMI
9833;PN;TER;;DZ;DAI;2018;AIM;PAR;PARTICULARES;JUA;10;26/8/2025 10:32;4/2/2026 00:00;11/2/2026 00:00;USH;USHUAIA;TER;TER   .TERRESTRES;5830873,76;5830770,13;469229,87;0;0;6300000;4654295,86;1176474,27;800000;5500000;ARG
9834;PN;AER;NAC;AD;ADM;1710;SUM;AGT;AGENCIAS;;0;26/8/2025 10:35;21/9/2025 00:00;;ITA;ITALIA;;      .SIN CARGAR;0;0;0;0;0;0;559897,99;-559897,99;0;0;EUR
